"date","site","habitat","common_name","count"
"23-11-2004","A","riffle","Western Mosquitofish",0
"23-11-2004","A","riffle","White Sucker",0
"23-11-2004","C","pool","Bluegill",0
"23-11-2004","C","pool","Bluntnose Minnow",0
"23-11-2004","C","pool","Carmine Shiner",0
"23-11-2004","C","pool","Central Stoneroller",3
"23-11-2004","C","pool","Common Shiner",0
"23-11-2004","C","pool","Creek Chub",0
"23-11-2004","C","pool","Fathead Minnow",0
"23-11-2004","C","pool","Green Sunfish",0
"23-11-2004","C","pool","Johnny Darter",0
"23-11-2004","C","pool","Longear Sunfish",0
"23-11-2004","C","pool","Orangespotted Sunfish",0
"23-11-2004","C","pool","Orangethroated Darter",5
"23-11-2004","C","pool","Red Shiner",0
"23-11-2004","C","pool","Ringed Crayfish",0
"23-11-2004","C","pool","Sand Shiner",0
"23-11-2004","C","pool","Slender Madtom",0
"23-11-2004","C","pool","Southern Redbelly Dace",13
"23-11-2004","C","pool","Suckermouth Minnows",0
"23-11-2004","C","pool","Water Nymph Crayfish",0
"23-11-2004","C","pool","Western Mosquitofish",0
"23-11-2004","C","pool","White Sucker",0
"23-11-2004","D","pool","Bluegill",0
"23-11-2004","D","pool","Bluntnose Minnow",0
"23-11-2004","D","pool","Carmine Shiner",0
"23-11-2004","D","pool","Central Stoneroller",51
"23-11-2004","D","pool","Common Shiner",0
"23-11-2004","D","pool","Creek Chub",0
"23-11-2004","D","pool","Fathead Minnow",0
"23-11-2004","D","pool","Green Sunfish",8
"23-11-2004","D","pool","Johnny Darter",0
"23-11-2004","D","pool","Longear Sunfish",0
"23-11-2004","D","pool","Orangespotted Sunfish",0
"23-11-2004","D","pool","Orangethroated Darter",0
"23-11-2004","D","pool","Red Shiner",0
"23-11-2004","D","pool","Ringed Crayfish",0
"23-11-2004","D","pool","Sand Shiner",0
"23-11-2004","D","pool","Slender Madtom",0
"23-11-2004","D","pool","Southern Redbelly Dace",0
"23-11-2004","D","pool","Suckermouth Minnows",0
"23-11-2004","D","pool","Water Nymph Crayfish",0
"23-11-2004","D","pool","Western Mosquitofish",0
"23-11-2004","D","pool","White Sucker",0
"24-2-2005","A","pool","Bluegill",0
"24-2-2005","A","pool","Bluntnose Minnow",0
"24-2-2005","A","pool","Carmine Shiner",0
"24-2-2005","A","pool","Central Stoneroller",26
"24-2-2005","A","pool","Common Shiner",0
"24-2-2005","A","pool","Creek Chub",0
"24-2-2005","A","pool","Fathead Minnow",0
"24-2-2005","A","pool","Green Sunfish",0
"24-2-2005","A","pool","Johnny Darter",0
"24-2-2005","A","pool","Longear Sunfish",0
"24-2-2005","A","pool","Orangespotted Sunfish",1
"24-2-2005","A","pool","Orangethroated Darter",3
"24-2-2005","A","pool","Red Shiner",0
"24-2-2005","A","pool","Ringed Crayfish",0
"24-2-2005","A","pool","Sand Shiner",1
"24-2-2005","A","pool","Slender Madtom",0
"24-2-2005","A","pool","Southern Redbelly Dace",58
"24-2-2005","A","pool","Suckermouth Minnows",0
"24-2-2005","A","pool","Water Nymph Crayfish",0
"24-2-2005","A","pool","Western Mosquitofish",0
"24-2-2005","A","pool","White Sucker",1
"24-2-2005","A","riffle","Bluegill",0
"24-2-2005","A","riffle","Bluntnose Minnow",0
"24-2-2005","A","riffle","Carmine Shiner",0
"24-2-2005","A","riffle","Central Stoneroller",0
"24-2-2005","A","riffle","Common Shiner",0
"24-2-2005","A","riffle","Creek Chub",0
"24-2-2005","A","riffle","Fathead Minnow",0
"24-2-2005","A","riffle","Green Sunfish",0
"24-2-2005","A","riffle","Johnny Darter",0
"24-2-2005","A","riffle","Longear Sunfish",0
"24-2-2005","A","riffle","Orangespotted Sunfish",0
"24-2-2005","A","riffle","Orangethroated Darter",12
"24-2-2005","A","riffle","Red Shiner",0
"24-2-2005","A","riffle","Ringed Crayfish",0
"24-2-2005","A","riffle","Sand Shiner",0
"24-2-2005","A","riffle","Slender Madtom",0
"24-2-2005","A","riffle","Southern Redbelly Dace",0
"24-2-2005","A","riffle","Suckermouth Minnows",0
"24-2-2005","A","riffle","Water Nymph Crayfish",0
"24-2-2005","A","riffle","Western Mosquitofish",0
"24-2-2005","A","riffle","White Sucker",0
"24-2-2005","C","pool","Bluegill",0
"24-2-2005","C","pool","Bluntnose Minnow",0
"24-2-2005","C","pool","Carmine Shiner",0
"24-2-2005","C","pool","Central Stoneroller",12
"24-2-2005","C","pool","Common Shiner",0
"24-2-2005","C","pool","Creek Chub",0
"24-2-2005","C","pool","Fathead Minnow",0
"24-2-2005","C","pool","Green Sunfish",0
"24-2-2005","C","pool","Johnny Darter",0
"24-2-2005","C","pool","Longear Sunfish",0
"24-2-2005","C","pool","Orangespotted Sunfish",0
"24-2-2005","C","pool","Orangethroated Darter",10
"24-2-2005","C","pool","Red Shiner",0
"24-2-2005","C","pool","Ringed Crayfish",0
"24-2-2005","C","pool","Sand Shiner",0
"24-2-2005","C","pool","Slender Madtom",0
"24-2-2005","C","pool","Southern Redbelly Dace",40
"24-2-2005","C","pool","Suckermouth Minnows",0
"24-2-2005","C","pool","Water Nymph Crayfish",0
"24-2-2005","C","pool","Western Mosquitofish",0
"24-2-2005","C","pool","White Sucker",0
"24-2-2005","D","pool","Bluegill",0
"24-2-2005","D","pool","Bluntnose Minnow",0
"24-2-2005","D","pool","Carmine Shiner",0
"24-2-2005","D","pool","Central Stoneroller",22
"24-2-2005","D","pool","Common Shiner",0
"24-2-2005","D","pool","Creek Chub",0
"24-2-2005","D","pool","Fathead Minnow",0
"24-2-2005","D","pool","Green Sunfish",5
"24-2-2005","D","pool","Johnny Darter",0
"24-2-2005","D","pool","Longear Sunfish",0
"24-2-2005","D","pool","Orangespotted Sunfish",0
"24-2-2005","D","pool","Orangethroated Darter",0
"24-2-2005","D","pool","Red Shiner",0
"24-2-2005","D","pool","Ringed Crayfish",0
"24-2-2005","D","pool","Sand Shiner",0
"24-2-2005","D","pool","Slender Madtom",0
"24-2-2005","D","pool","Southern Redbelly Dace",0
"24-2-2005","D","pool","Suckermouth Minnows",0
"24-2-2005","D","pool","Water Nymph Crayfish",0
"24-2-2005","D","pool","Western Mosquitofish",0
"24-2-2005","D","pool","White Sucker",0
"18-5-2005","A","pool","Bluegill",0
"18-5-2005","A","pool","Bluntnose Minnow",0
"18-5-2005","A","pool","Carmine Shiner",0
"18-5-2005","A","pool","Central Stoneroller",35
"18-5-2005","A","pool","Common Shiner",0
"18-5-2005","A","pool","Creek Chub",30
"18-5-2005","A","pool","Fathead Minnow",0
"18-5-2005","A","pool","Green Sunfish",0
"18-5-2005","A","pool","Johnny Darter",0
"18-5-2005","A","pool","Longear Sunfish",0
"18-5-2005","A","pool","Orangespotted Sunfish",0
"18-5-2005","A","pool","Orangethroated Darter",23
"18-5-2005","A","pool","Red Shiner",0
"18-5-2005","A","pool","Ringed Crayfish",0
"18-5-2005","A","pool","Sand Shiner",0
"18-5-2005","A","pool","Slender Madtom",0
"18-5-2005","A","pool","Southern Redbelly Dace",19
"18-5-2005","A","pool","Suckermouth Minnows",0
"18-5-2005","A","pool","Water Nymph Crayfish",0
"18-5-2005","A","pool","Western Mosquitofish",0
"18-5-2005","A","pool","White Sucker",1
"18-5-2005","A","riffle","Bluegill",0
"18-5-2005","A","riffle","Bluntnose Minnow",0
"18-5-2005","A","riffle","Carmine Shiner",0
"18-5-2005","A","riffle","Central Stoneroller",1
"18-5-2005","A","riffle","Common Shiner",0
"18-5-2005","A","riffle","Creek Chub",0
"18-5-2005","A","riffle","Fathead Minnow",0
"18-5-2005","A","riffle","Green Sunfish",0
"18-5-2005","A","riffle","Johnny Darter",0
"18-5-2005","A","riffle","Longear Sunfish",0
"18-5-2005","A","riffle","Orangespotted Sunfish",0
"18-5-2005","A","riffle","Orangethroated Darter",8
"18-5-2005","A","riffle","Red Shiner",0
"18-5-2005","A","riffle","Ringed Crayfish",0
"18-5-2005","A","riffle","Sand Shiner",0
"18-5-2005","A","riffle","Slender Madtom",0
"18-5-2005","A","riffle","Southern Redbelly Dace",0
"18-5-2005","A","riffle","Suckermouth Minnows",0
"18-5-2005","A","riffle","Water Nymph Crayfish",0
"18-5-2005","A","riffle","Western Mosquitofish",0
"18-5-2005","A","riffle","White Sucker",0
"18-5-2005","C","pool","Bluegill",0
"18-5-2005","C","pool","Bluntnose Minnow",0
"18-5-2005","C","pool","Carmine Shiner",0
"18-5-2005","C","pool","Central Stoneroller",3
"18-5-2005","C","pool","Common Shiner",0
"18-5-2005","C","pool","Creek Chub",0
"18-5-2005","C","pool","Fathead Minnow",0
"18-5-2005","C","pool","Green Sunfish",0
"18-5-2005","C","pool","Johnny Darter",0
"18-5-2005","C","pool","Longear Sunfish",0
"18-5-2005","C","pool","Orangespotted Sunfish",0
"18-5-2005","C","pool","Orangethroated Darter",6
"18-5-2005","C","pool","Red Shiner",0
"18-5-2005","C","pool","Ringed Crayfish",0
"18-5-2005","C","pool","Sand Shiner",0
"18-5-2005","C","pool","Slender Madtom",0
"18-5-2005","C","pool","Southern Redbelly Dace",42
"18-5-2005","C","pool","Suckermouth Minnows",0
"18-5-2005","C","pool","Water Nymph Crayfish",0
"18-5-2005","C","pool","Western Mosquitofish",0
"18-5-2005","C","pool","White Sucker",0
"18-5-2005","D","pool","Bluegill",0
"18-5-2005","D","pool","Bluntnose Minnow",0
"18-5-2005","D","pool","Carmine Shiner",0
"18-5-2005","D","pool","Central Stoneroller",32
"18-5-2005","D","pool","Common Shiner",0
"18-5-2005","D","pool","Creek Chub",0
"18-5-2005","D","pool","Fathead Minnow",0
"18-5-2005","D","pool","Green Sunfish",9
"18-5-2005","D","pool","Johnny Darter",0
"18-5-2005","D","pool","Longear Sunfish",0
"18-5-2005","D","pool","Orangespotted Sunfish",0
"18-5-2005","D","pool","Orangethroated Darter",0
"18-5-2005","D","pool","Red Shiner",0
"18-5-2005","D","pool","Ringed Crayfish",0
"18-5-2005","D","pool","Sand Shiner",0
"18-5-2005","D","pool","Slender Madtom",0
"18-5-2005","D","pool","Southern Redbelly Dace",0
"18-5-2005","D","pool","Suckermouth Minnows",0
"18-5-2005","D","pool","Water Nymph Crayfish",0
"18-5-2005","D","pool","Western Mosquitofish",0
"18-5-2005","D","pool","White Sucker",0
"1-9-2005","A","pool","Bluegill",0
"1-9-2005","A","pool","Bluntnose Minnow",0
"1-9-2005","A","pool","Carmine Shiner",0
"1-9-2005","A","pool","Central Stoneroller",3
"1-9-2005","A","pool","Common Shiner",0
"1-9-2005","A","pool","Creek Chub",6
"1-9-2005","A","pool","Fathead Minnow",0
"1-9-2005","A","pool","Green Sunfish",4
"1-9-2005","A","pool","Johnny Darter",0
"1-9-2005","A","pool","Longear Sunfish",0
"1-9-2005","A","pool","Orangespotted Sunfish",0
"1-9-2005","A","pool","Orangethroated Darter",15
"1-9-2005","A","pool","Red Shiner",0
"1-9-2005","A","pool","Ringed Crayfish",0
"1-9-2005","A","pool","Sand Shiner",0
"1-9-2005","A","pool","Slender Madtom",0
"1-9-2005","A","pool","Southern Redbelly Dace",3
"1-9-2005","A","pool","Suckermouth Minnows",0
"1-9-2005","A","pool","Water Nymph Crayfish",0
"1-9-2005","A","pool","Western Mosquitofish",0
"1-9-2005","A","pool","White Sucker",1
"1-9-2005","A","riffle","Bluegill",0
"1-9-2005","A","riffle","Bluntnose Minnow",0
"1-9-2005","A","riffle","Carmine Shiner",0
"1-9-2005","A","riffle","Central Stoneroller",0
"1-9-2005","A","riffle","Common Shiner",0
"1-9-2005","A","riffle","Creek Chub",0
"1-9-2005","A","riffle","Fathead Minnow",0
"1-9-2005","A","riffle","Green Sunfish",0
"1-9-2005","A","riffle","Johnny Darter",0
"1-9-2005","A","riffle","Longear Sunfish",0
"1-9-2005","A","riffle","Orangespotted Sunfish",0
"1-9-2005","A","riffle","Orangethroated Darter",20
"1-9-2005","A","riffle","Red Shiner",0
"1-9-2005","A","riffle","Ringed Crayfish",0
"1-9-2005","A","riffle","Sand Shiner",0
"1-9-2005","A","riffle","Slender Madtom",0
"1-9-2005","A","riffle","Southern Redbelly Dace",8
"1-9-2005","A","riffle","Suckermouth Minnows",0
"1-9-2005","A","riffle","Water Nymph Crayfish",0
"1-9-2005","A","riffle","Western Mosquitofish",0
"1-9-2005","A","riffle","White Sucker",0
"1-9-2005","C","pool","Bluegill",0
"1-9-2005","C","pool","Bluntnose Minnow",0
"1-9-2005","C","pool","Carmine Shiner",0
"1-9-2005","C","pool","Central Stoneroller",2
"1-9-2005","C","pool","Common Shiner",0
"1-9-2005","C","pool","Creek Chub",0
"1-9-2005","C","pool","Fathead Minnow",0
"1-9-2005","C","pool","Green Sunfish",0
"1-9-2005","C","pool","Johnny Darter",0
"1-9-2005","C","pool","Longear Sunfish",0
"1-9-2005","C","pool","Orangespotted Sunfish",0
"1-9-2005","C","pool","Orangethroated Darter",10
"1-9-2005","C","pool","Red Shiner",0
"1-9-2005","C","pool","Ringed Crayfish",0
"1-9-2005","C","pool","Sand Shiner",0
"1-9-2005","C","pool","Slender Madtom",0
"1-9-2005","C","pool","Southern Redbelly Dace",13
"1-9-2005","C","pool","Suckermouth Minnows",0
"1-9-2005","C","pool","Water Nymph Crayfish",0
"1-9-2005","C","pool","Western Mosquitofish",0
"1-9-2005","C","pool","White Sucker",0
"1-9-2005","D","pool","Bluegill",6
"1-9-2005","D","pool","Bluntnose Minnow",0
"1-9-2005","D","pool","Carmine Shiner",0
"1-9-2005","D","pool","Central Stoneroller",45
"1-9-2005","D","pool","Common Shiner",0
"1-9-2005","D","pool","Creek Chub",25
"1-9-2005","D","pool","Fathead Minnow",0
"1-9-2005","D","pool","Green Sunfish",0
"1-9-2005","D","pool","Johnny Darter",0
"1-9-2005","D","pool","Longear Sunfish",0
"1-9-2005","D","pool","Orangespotted Sunfish",0
"1-9-2005","D","pool","Orangethroated Darter",0
"1-9-2005","D","pool","Red Shiner",0
"1-9-2005","D","pool","Ringed Crayfish",0
"1-9-2005","D","pool","Sand Shiner",0
"1-9-2005","D","pool","Slender Madtom",0
"1-9-2005","D","pool","Southern Redbelly Dace",0
"1-9-2005","D","pool","Suckermouth Minnows",0
"1-9-2005","D","pool","Water Nymph Crayfish",0
"1-9-2005","D","pool","Western Mosquitofish",0
"1-9-2005","D","pool","White Sucker",0
"23-11-2005","C","pool","Bluegill",0
"23-11-2005","C","pool","Bluntnose Minnow",0
"23-11-2005","C","pool","Carmine Shiner",0
"23-11-2005","C","pool","Central Stoneroller",3
"23-11-2005","C","pool","Common Shiner",0
"23-11-2005","C","pool","Creek Chub",0
"23-11-2005","C","pool","Fathead Minnow",0
"23-11-2005","C","pool","Green Sunfish",0
"23-11-2005","C","pool","Johnny Darter",0
"23-11-2005","C","pool","Longear Sunfish",0
"23-11-2005","C","pool","Orangespotted Sunfish",0
"23-11-2005","C","pool","Orangethroated Darter",28
"23-11-2005","C","pool","Red Shiner",0
"23-11-2005","C","pool","Ringed Crayfish",0
"23-11-2005","C","pool","Sand Shiner",0
"23-11-2005","C","pool","Slender Madtom",0
"23-11-2005","C","pool","Southern Redbelly Dace",49
"23-11-2005","C","pool","Suckermouth Minnows",0
"23-11-2005","C","pool","Water Nymph Crayfish",0
"23-11-2005","C","pool","Western Mosquitofish",0
"23-11-2005","C","pool","White Sucker",0
"23-11-2005","D","pool","Bluegill",0
"23-11-2005","D","pool","Bluntnose Minnow",0
"23-11-2005","D","pool","Carmine Shiner",0
"23-11-2005","D","pool","Central Stoneroller",69
"23-11-2005","D","pool","Common Shiner",0
"23-11-2005","D","pool","Creek Chub",38
"23-11-2005","D","pool","Fathead Minnow",0
"23-11-2005","D","pool","Green Sunfish",9
"23-11-2005","D","pool","Johnny Darter",0
"23-11-2005","D","pool","Longear Sunfish",0
"23-11-2005","D","pool","Orangespotted Sunfish",0
"23-11-2005","D","pool","Orangethroated Darter",0
"23-11-2005","D","pool","Red Shiner",0
"23-11-2005","D","pool","Ringed Crayfish",0
"23-11-2005","D","pool","Sand Shiner",0
"23-11-2005","D","pool","Slender Madtom",0
"23-11-2005","D","pool","Southern Redbelly Dace",0
"23-11-2005","D","pool","Suckermouth Minnows",0
"23-11-2005","D","pool","Water Nymph Crayfish",0
"23-11-2005","D","pool","Western Mosquitofish",0
"23-11-2005","D","pool","White Sucker",0
"23-11-2005","E","pool","Bluegill",0
"23-11-2005","E","pool","Bluntnose Minnow",0
"23-11-2005","E","pool","Carmine Shiner",0
"23-11-2005","E","pool","Central Stoneroller",36
"23-11-2005","E","pool","Common Shiner",0
"23-11-2005","E","pool","Creek Chub",33
"23-11-2005","E","pool","Fathead Minnow",0
"23-11-2005","E","pool","Green Sunfish",0
"23-11-2005","E","pool","Johnny Darter",0
"23-11-2005","E","pool","Longear Sunfish",0
"23-11-2005","E","pool","Orangespotted Sunfish",0
"23-11-2005","E","pool","Orangethroated Darter",9
"23-11-2005","E","pool","Red Shiner",0
"23-11-2005","E","pool","Ringed Crayfish",0
"23-11-2005","E","pool","Sand Shiner",0
"23-11-2005","E","pool","Slender Madtom",0
"23-11-2005","E","pool","Southern Redbelly Dace",28
"23-11-2005","E","pool","Suckermouth Minnows",0
"23-11-2005","E","pool","Water Nymph Crayfish",0
"23-11-2005","E","pool","Western Mosquitofish",0
"23-11-2005","E","pool","White Sucker",0
"27-12-2005","A","pool","Bluegill",0
"27-12-2005","A","pool","Bluntnose Minnow",0
"27-12-2005","A","pool","Carmine Shiner",0
"27-12-2005","A","pool","Central Stoneroller",55
"27-12-2005","A","pool","Common Shiner",0
"27-12-2005","A","pool","Creek Chub",12
"27-12-2005","A","pool","Fathead Minnow",0
"27-12-2005","A","pool","Green Sunfish",1
"27-12-2005","A","pool","Johnny Darter",0
"27-12-2005","A","pool","Longear Sunfish",0
"27-12-2005","A","pool","Orangespotted Sunfish",0
"27-12-2005","A","pool","Orangethroated Darter",51
"27-12-2005","A","pool","Red Shiner",0
"27-12-2005","A","pool","Ringed Crayfish",0
"27-12-2005","A","pool","Sand Shiner",0
"27-12-2005","A","pool","Slender Madtom",1
"27-12-2005","A","pool","Southern Redbelly Dace",57
"27-12-2005","A","pool","Suckermouth Minnows",0
"27-12-2005","A","pool","Water Nymph Crayfish",0
"27-12-2005","A","pool","Western Mosquitofish",0
"27-12-2005","A","pool","White Sucker",1
"27-12-2005","A","riffle","Bluegill",0
"27-12-2005","A","riffle","Bluntnose Minnow",0
"27-12-2005","A","riffle","Carmine Shiner",0
"27-12-2005","A","riffle","Central Stoneroller",0
"27-12-2005","A","riffle","Common Shiner",0
"27-12-2005","A","riffle","Creek Chub",0
"27-12-2005","A","riffle","Fathead Minnow",0
"27-12-2005","A","riffle","Green Sunfish",0
"27-12-2005","A","riffle","Johnny Darter",0
"27-12-2005","A","riffle","Longear Sunfish",0
"27-12-2005","A","riffle","Orangespotted Sunfish",0
"27-12-2005","A","riffle","Orangethroated Darter",4
"27-12-2005","A","riffle","Red Shiner",0
"27-12-2005","A","riffle","Ringed Crayfish",0
"27-12-2005","A","riffle","Sand Shiner",0
"27-12-2005","A","riffle","Slender Madtom",0
"27-12-2005","A","riffle","Southern Redbelly Dace",0
"27-12-2005","A","riffle","Suckermouth Minnows",0
"27-12-2005","A","riffle","Water Nymph Crayfish",0
"27-12-2005","A","riffle","Western Mosquitofish",0
"27-12-2005","A","riffle","White Sucker",0
"19-5-2006","A","pool","Bluegill",0
"19-5-2006","A","pool","Bluntnose Minnow",0
"19-5-2006","A","pool","Carmine Shiner",0
"19-5-2006","A","pool","Central Stoneroller",8
"19-5-2006","A","pool","Common Shiner",0
"19-5-2006","A","pool","Creek Chub",0
"19-5-2006","A","pool","Fathead Minnow",0
"19-5-2006","A","pool","Green Sunfish",0
"19-5-2006","A","pool","Johnny Darter",0
"19-5-2006","A","pool","Longear Sunfish",0
"19-5-2006","A","pool","Orangespotted Sunfish",0
"19-5-2006","A","pool","Orangethroated Darter",39
"19-5-2006","A","pool","Red Shiner",0
"19-5-2006","A","pool","Ringed Crayfish",0
"19-5-2006","A","pool","Sand Shiner",0
"19-5-2006","A","pool","Slender Madtom",1
"19-5-2006","A","pool","Southern Redbelly Dace",47
"19-5-2006","A","pool","Suckermouth Minnows",0
"19-5-2006","A","pool","Water Nymph Crayfish",0
"19-5-2006","A","pool","Western Mosquitofish",0
"19-5-2006","A","pool","White Sucker",0
"19-5-2006","A","riffle","Bluegill",0
"19-5-2006","A","riffle","Bluntnose Minnow",0
"19-5-2006","A","riffle","Carmine Shiner",0
"19-5-2006","A","riffle","Central Stoneroller",0
"19-5-2006","A","riffle","Common Shiner",0
"19-5-2006","A","riffle","Creek Chub",0
